SOC,Chg voltage [V],Dchg voltage [V],OCV [V]
0.9410000000000001,4.224984970010178,4.202940966780963,4.21396296839557
0.9420000000000001,4.226275092244704,4.204003137397777,4.21513911482124
0.9430000000000001,4.226928955690903,4.204954686110578,4.21594182090074
0.9440000000000001,4.2283044,4.206814241080346,4.217559320540174
0.9450000000000001,4.22956140960698,4.207413882329553,4.218487645968267
0.9460000000000001,4.230677327431647,4.2088799,4.219778613715824
0.9470000000000001,4.231666132720997,4.210156507483904,4.22091132010245
0.9480000000000001,4.232933271859378,4.211185497145688,4.222059384502533
0.9490000000000001,4.234077469936066,4.212261306461505,4.2231693881987855
0.9500000000000001,4.2352815,4.2136185302771025,4.224450015138551
0.9510000000000001,4.236255135179288,4.215114830451455,4.2256849828153715
0.9520000000000001,4.237508586129333,4.2161779,4.226843243064666
0.9530000000000001,4.238794268940803,4.217196582177758,4.22799542555928
0.9540000000000001,4.240008341866212,4.218459772432956,4.229234057149585
0.9550000000000001,4.241083521752496,4.2197167222682115,4.230400122010353
0.9560000000000001,4.242076632370239,4.221038481062301,4.23155755671627
0.9570000000000001,4.243405398673469,4.222135797809029,4.232770598241249
0.9580000000000001,4.2447052,4.22375485956479,4.234230029782395
0.9590000000000001,4.245683169733552,4.224385395751261,4.235034282742406
0.96,4.2469907,4.226017737871693,4.236504218935846
0.961,4.248227855083248,4.22717350527889,4.237700680181069
0.962,4.249364199720778,4.22883433406952,4.239099266895149
0.963,4.250643772404508,4.230090961253383,4.240367366828945
0.964,4.251664782686983,4.231402056262406,4.2415334194746945
0.965,4.2529668415845,4.232633318641961,4.242800080113231
0.966,4.254308489057305,4.233864755016998,4.244086622037152
0.967,4.255493475399759,4.234958848216064,4.245226161807912
0.968,4.256671842216938,4.236695583029691,4.246683712623314
0.969,4.2579339031257994,4.238166885865612,4.2480503944957055
0.97,4.259225397112676,4.238990554036977,4.249107975574827
0.971,4.260507421912452,4.240493924744347,4.2505006733284
0.972,4.261682692434684,4.24200172406278,4.251842208248732
0.973,4.2628303,4.243432943458624,4.253131621729312
0.974,4.2641535,4.2452094737523,4.25468148687615
0.975,4.265571000534834,4.246697066767151,4.2561340336509925
0.976,4.266986544770659,4.247923413253709,4.257454979012184
0.977,4.267868277396191,4.249189494675356,4.258528886035774
0.978,4.269397349736939,4.250894512209364,4.2601459309731515
0.979,4.270712939091811,4.252143007316903,4.261427973204357
0.98,4.271819240644741,4.253952973932526,4.262886107288633
0.981,4.273142708465844,4.255417038296447,4.264279873381145
0.982,4.274599663317996,4.256618897726612,4.265609280522304
0.983,4.275923949535109,4.258508868496583,4.267216409015846
0.984,4.277461813096004,4.2600870806126405,4.268774446854322
0.985,4.278525336253962,4.261565000323775,4.270045168288869
0.986,4.2800331,4.263341746045301,4.27168742302265
0.987,4.28131485056038,4.26483243003962,4.2730736403
0.988,4.282675951680232,4.266552305459446,4.274614128569839
0.989,4.283913536158669,4.268138647320397,4.276026091739533
0.99,4.285627684988157,4.270039264400936,4.277833474694546
0.991,4.286707591617904,4.271904617272702,4.279306104445303
0.992,4.288497958507314,4.273456883182668,4.280977420844991
0.993,4.289754028510392,4.275386752647338,4.282570390578865
0.994,4.291005411880619,4.277199086081737,4.284102248981178
0.995,4.292465661207432,4.279189591683083,4.285827626445258
0.996,4.293974278783754,4.280956851197174,4.287465564990464
0.997,4.295612360035499,4.283070186627117,4.289341273331308
0.998,4.296875,4.284984996623294,4.290929998311647
0.999,4.298476602489404,4.287480953785797,4.2929787781376
1.0,4.2998424,4.2932258,4.296534100000001
